rainfall,temperature,humidity,wind_speed,pressure,moisture_index,instability_index,pressure_drop,rain_intensity,risk_label
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.8,18.71,15.0,1.57,1016.0,12.0,280.65000000000003,-3.0,1.2560000000000002,0
1.7,18.71,15.0,1.57,1016.0,25.5,280.65000000000003,-3.0,2.669,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.1,18.71,15.0,1.57,1016.0,1.5,280.65000000000003,-3.0,0.15700000000000003,0
0.1,18.71,15.0,1.57,1016.0,1.5,280.65000000000003,-3.0,0.15700000000000003,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
0.0,18.71,15.0,1.57,1016.0,0.0,280.65000000000003,-3.0,0.0,0
12.5,31.85,57.0,2.45,1009.0,712.5,1815.45,4.0,30.625000000000004,1
9.4,31.85,57.0,2.45,1009.0,535.8000000000001,1815.45,4.0,23.03,1
0.1,31.85,57.0,2.45,1009.0,5.7,1815.45,4.0,0.24500000000000002,0
0.6,31.85,57.0,2.45,1009.0,34.199999999999996,1815.45,4.0,1.47,0
0.0,31.85,57.0,2.45,1009.0,0.0,1815.45,4.0,0.0,0
3.3,31.85,57.0,2.45,1009.0,188.1,1815.45,4.0,8.085,1
13.2,31.85,57.0,2.45,1009.0,752.4,1815.45,4.0,32.34,1
17.9,31.85,57.0,2.45,1009.0,1020.3,1815.45,4.0,43.855,1
6.5,31.85,57.0,2.45,1009.0,370.5,1815.45,4.0,15.925,1
1.0,31.85,57.0,2.45,1009.0,57.0,1815.45,4.0,2.45,0
0.0,31.85,57.0,2.45,1009.0,0.0,1815.45,4.0,0.0,0
3.8,31.85,57.0,2.45,1009.0,216.6,1815.45,4.0,9.31,1
3.5,31.85,57.0,2.45,1009.0,199.5,1815.45,4.0,8.575000000000001,1
0.5,31.85,57.0,2.45,1009.0,28.5,1815.45,4.0,1.225,0
2.3,31.85,57.0,2.45,1009.0,131.1,1815.45,4.0,5.635,1
3.8,31.85,57.0,2.45,1009.0,216.6,1815.45,4.0,9.31,1
0.9,31.85,57.0,2.45,1009.0,51.300000000000004,1815.45,4.0,2.205,0
0.2,31.85,57.0,2.45,1009.0,11.4,1815.45,4.0,0.49000000000000005,0
0.0,31.85,57.0,2.45,1009.0,0.0,1815.45,4.0,0.0,0
0.5,31.85,57.0,2.45,1009.0,28.5,1815.45,4.0,1.225,0
0.0,31.85,57.0,2.45,1009.0,0.0,1815.45,4.0,0.0,0
0.0,31.85,57.0,2.45,1009.0,0.0,1815.45,4.0,0.0,0
0.0,31.85,57.0,2.45,1009.0,0.0,1815.45,4.0,0.0,0
8.7,31.85,57.0,2.45,1009.0,495.9,1815.45,4.0,21.315,1
0.5,31.85,57.0,2.45,1009.0,28.5,1815.45,4.0,1.225,0
0.0,31.85,57.0,2.45,1009.0,0.0,1815.45,4.0,0.0,0
1.6,31.85,57.0,2.45,1009.0,91.2,1815.45,4.0,3.9200000000000004,0
0.6,31.85,57.0,2.45,1009.0,34.199999999999996,1815.45,4.0,1.47,0
11.1,31.85,57.0,2.45,1009.0,632.6999999999999,1815.45,4.0,27.195,1
15.1,31.85,57.0,2.45,1009.0,860.6999999999999,1815.45,4.0,36.995000000000005,1
1.8,31.85,57.0,2.45,1009.0,102.60000000000001,1815.45,4.0,4.41,0
4.6,31.85,57.0,2.45,1009.0,262.2,1815.45,4.0,11.27,1
4.4,31.85,57.0,2.45,1009.0,250.8,1815.45,4.0,10.780000000000001,1
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
0.8,30.62,62.0,2.72,1010.0,49.6,1898.44,3.0,2.176,0
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
0.2,30.62,62.0,2.72,1010.0,12.4,1898.44,3.0,0.544,0
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
6.8,30.62,62.0,2.72,1010.0,421.59999999999997,1898.44,3.0,18.496000000000002,1
42.2,30.62,62.0,2.72,1010.0,2616.4,1898.44,3.0,114.78400000000002,2
103.6,30.62,62.0,2.72,1010.0,6423.2,1898.44,3.0,281.79200000000003,2
5.2,30.62,62.0,2.72,1010.0,322.40000000000003,1898.44,3.0,14.144000000000002,1
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
21.6,30.62,62.0,2.72,1010.0,1339.2,1898.44,3.0,58.75200000000001,2
33.3,30.62,62.0,2.72,1010.0,2064.6,1898.44,3.0,90.576,2
13.7,30.62,62.0,2.72,1010.0,849.4,1898.44,3.0,37.264,1
22.2,30.62,62.0,2.72,1010.0,1376.3999999999999,1898.44,3.0,60.384,2
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
7.8,30.62,62.0,2.72,1010.0,483.59999999999997,1898.44,3.0,21.216,1
26.4,30.62,62.0,2.72,1010.0,1636.8,1898.44,3.0,71.808,2
23.6,30.62,62.0,2.72,1010.0,1463.2,1898.44,3.0,64.19200000000001,2
35.9,30.62,62.0,2.72,1010.0,2225.7999999999997,1898.44,3.0,97.648,2
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
0.0,30.62,62.0,2.72,1010.0,0.0,1898.44,3.0,0.0,0
0.2,30.62,62.0,2.72,1010.0,12.4,1898.44,3.0,0.544,0
64.1,30.62,62.0,2.72,1010.0,3974.2,1898.44,3.0,174.352,2
3.6,30.62,62.0,2.72,1010.0,223.20000000000002,1898.44,3.0,9.792000000000002,1
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
1.0,32.03,52.0,1.24,1010.0,52.0,1665.56,3.0,1.24,0
5.5,32.03,52.0,1.24,1010.0,286.0,1665.56,3.0,6.82,1
1.6,32.03,52.0,1.24,1010.0,83.2,1665.56,3.0,1.984,0
0.2,32.03,52.0,1.24,1010.0,10.4,1665.56,3.0,0.248,0
2.4,32.03,52.0,1.24,1010.0,124.8,1665.56,3.0,2.976,1
5.1,32.03,52.0,1.24,1010.0,265.2,1665.56,3.0,6.324,1
1.9,32.03,52.0,1.24,1010.0,98.8,1665.56,3.0,2.356,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
0.7,32.03,52.0,1.24,1010.0,36.4,1665.56,3.0,0.868,0
6.6,32.03,52.0,1.24,1010.0,343.2,1665.56,3.0,8.184,1
2.4,32.03,52.0,1.24,1010.0,124.8,1665.56,3.0,2.976,1
0.4,32.03,52.0,1.24,1010.0,20.8,1665.56,3.0,0.496,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
14.9,32.03,52.0,1.24,1010.0,774.8000000000001,1665.56,3.0,18.476,1
21.9,32.03,52.0,1.24,1010.0,1138.8,1665.56,3.0,27.156,2
32.4,32.03,52.0,1.24,1010.0,1684.8,1665.56,3.0,40.175999999999995,2
1.2,32.03,52.0,1.24,1010.0,62.4,1665.56,3.0,1.488,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
4.4,32.03,52.0,1.24,1010.0,228.8,1665.56,3.0,5.456,1
14.7,32.03,52.0,1.24,1010.0,764.4,1665.56,3.0,18.227999999999998,1
0.0,32.03,52.0,1.24,1010.0,0.0,1665.56,3.0,0.0,0
43.3,30.36,60.0,1.74,1009.0,2598.0,1821.6,4.0,75.342,2
22.6,30.36,60.0,1.74,1009.0,1356.0,1821.6,4.0,39.324000000000005,2
6.8,30.36,60.0,1.74,1009.0,408.0,1821.6,4.0,11.831999999999999,1
19.1,30.36,60.0,1.74,1009.0,1146.0,1821.6,4.0,33.234,1
37.2,30.36,60.0,1.74,1009.0,2232.0,1821.6,4.0,64.72800000000001,2
3.9,30.36,60.0,1.74,1009.0,234.0,1821.6,4.0,6.786,1
8.7,30.36,60.0,1.74,1009.0,522.0,1821.6,4.0,15.137999999999998,1
4.4,30.36,60.0,1.74,1009.0,264.0,1821.6,4.0,7.656000000000001,1
3.0,30.36,60.0,1.74,1009.0,180.0,1821.6,4.0,5.22,1
1.6,30.36,60.0,1.74,1009.0,96.0,1821.6,4.0,2.7840000000000003,0
1.0,30.36,60.0,1.74,1009.0,60.0,1821.6,4.0,1.74,0
10.3,30.36,60.0,1.74,1009.0,618.0,1821.6,4.0,17.922,1
15.2,30.36,60.0,1.74,1009.0,912.0,1821.6,4.0,26.448,1
6.0,30.36,60.0,1.74,1009.0,360.0,1821.6,4.0,10.44,1
10.2,30.36,60.0,1.74,1009.0,612.0,1821.6,4.0,17.747999999999998,1
23.0,30.36,60.0,1.74,1009.0,1380.0,1821.6,4.0,40.02,2
9.4,30.36,60.0,1.74,1009.0,564.0,1821.6,4.0,16.356,1
0.2,30.36,60.0,1.74,1009.0,12.0,1821.6,4.0,0.34800000000000003,0
0.4,30.36,60.0,1.74,1009.0,24.0,1821.6,4.0,0.6960000000000001,0
0.0,30.36,60.0,1.74,1009.0,0.0,1821.6,4.0,0.0,0
0.5,30.36,60.0,1.74,1009.0,30.0,1821.6,4.0,0.87,0
0.6,30.36,60.0,1.74,1009.0,36.0,1821.6,4.0,1.044,0
1.1,30.36,60.0,1.74,1009.0,66.0,1821.6,4.0,1.9140000000000001,0
3.6,30.36,60.0,1.74,1009.0,216.0,1821.6,4.0,6.264,1
8.1,30.36,60.0,1.74,1009.0,486.0,1821.6,4.0,14.094,1
8.2,30.36,60.0,1.74,1009.0,491.99999999999994,1821.6,4.0,14.267999999999999,1
1.1,30.36,60.0,1.74,1009.0,66.0,1821.6,4.0,1.9140000000000001,0
0.0,30.36,60.0,1.74,1009.0,0.0,1821.6,4.0,0.0,0
2.0,30.36,60.0,1.74,1009.0,120.0,1821.6,4.0,3.48,1
2.9,30.36,60.0,1.74,1009.0,174.0,1821.6,4.0,5.046,1
6.4,30.36,60.0,1.74,1009.0,384.0,1821.6,4.0,11.136000000000001,1
10.8,30.36,60.0,1.74,1009.0,648.0,1821.6,4.0,18.792,1
4.7,30.36,60.0,1.74,1009.0,282.0,1821.6,4.0,8.178,1
1.8,29.71,65.0,2.75,1010.0,117.0,1931.15,3.0,4.95,0
0.2,29.71,65.0,2.75,1010.0,13.0,1931.15,3.0,0.55,0
9.2,29.71,65.0,2.75,1010.0,598.0,1931.15,3.0,25.299999999999997,1
4.0,29.71,65.0,2.75,1010.0,260.0,1931.15,3.0,11.0,1
6.0,29.71,65.0,2.75,1010.0,390.0,1931.15,3.0,16.5,1
26.2,29.71,65.0,2.75,1010.0,1703.0,1931.15,3.0,72.05,2
6.0,29.71,65.0,2.75,1010.0,390.0,1931.15,3.0,16.5,1
6.0,29.71,65.0,2.75,1010.0,390.0,1931.15,3.0,16.5,1
12.2,29.71,65.0,2.75,1010.0,793.0,1931.15,3.0,33.55,1
10.2,29.71,65.0,2.75,1010.0,663.0,1931.15,3.0,28.049999999999997,1
29.5,29.71,65.0,2.75,1010.0,1917.5,1931.15,3.0,81.125,2
0.2,29.71,65.0,2.75,1010.0,13.0,1931.15,3.0,0.55,0
0.0,29.71,65.0,2.75,1010.0,0.0,1931.15,3.0,0.0,0
0.0,29.71,65.0,2.75,1010.0,0.0,1931.15,3.0,0.0,0
1.2,29.71,65.0,2.75,1010.0,78.0,1931.15,3.0,3.3,0
8.0,29.71,65.0,2.75,1010.0,520.0,1931.15,3.0,22.0,1
42.5,29.71,65.0,2.75,1010.0,2762.5,1931.15,3.0,116.875,2
22.0,29.71,65.0,2.75,1010.0,1430.0,1931.15,3.0,60.5,2
5.8,29.71,65.0,2.75,1010.0,377.0,1931.15,3.0,15.95,1
2.5,29.71,65.0,2.75,1010.0,162.5,1931.15,3.0,6.875,1
0.0,29.71,65.0,2.75,1010.0,0.0,1931.15,3.0,0.0,0
0.0,29.71,65.0,2.75,1010.0,0.0,1931.15,3.0,0.0,0
0.0,29.71,65.0,2.75,1010.0,0.0,1931.15,3.0,0.0,0
4.8,29.71,65.0,2.75,1010.0,312.0,1931.15,3.0,13.2,1
14.8,29.71,65.0,2.75,1010.0,962.0,1931.15,3.0,40.7,1
0.2,29.71,65.0,2.75,1010.0,13.0,1931.15,3.0,0.55,0
3.0,29.71,65.0,2.75,1010.0,195.0,1931.15,3.0,8.25,1
12.5,29.71,65.0,2.75,1010.0,812.5,1931.15,3.0,34.375,1
0.0,29.71,65.0,2.75,1010.0,0.0,1931.15,3.0,0.0,0
4.8,29.71,65.0,2.75,1010.0,312.0,1931.15,3.0,13.2,1
13.8,29.71,65.0,2.75,1010.0,897.0,1931.15,3.0,37.95,1
9.2,29.71,65.0,2.75,1010.0,598.0,1931.15,3.0,25.299999999999997,1
41.5,29.71,65.0,2.75,1010.0,2697.5,1931.15,3.0,114.125,2
9.5,30.53,68.0,0.89,1009.0,646.0,2076.04,4.0,8.455,1
14.2,30.53,68.0,0.89,1009.0,965.5999999999999,2076.04,4.0,12.638,1
6.8,30.53,68.0,0.89,1009.0,462.4,2076.04,4.0,6.052,1
11.3,30.53,68.0,0.89,1009.0,768.4000000000001,2076.04,4.0,10.057,1
31.6,30.53,68.0,0.89,1009.0,2148.8,2076.04,4.0,28.124000000000002,2
8.0,30.53,68.0,0.89,1009.0,544.0,2076.04,4.0,7.12,1
8.7,30.53,68.0,0.89,1009.0,591.5999999999999,2076.04,4.0,7.742999999999999,1
13.7,30.53,68.0,0.89,1009.0,931.5999999999999,2076.04,4.0,12.193,1
11.4,30.53,68.0,0.89,1009.0,775.2,2076.04,4.0,10.146,1
1.1,30.53,68.0,0.89,1009.0,74.80000000000001,2076.04,4.0,0.9790000000000001,0
4.1,30.53,68.0,0.89,1009.0,278.79999999999995,2076.04,4.0,3.6489999999999996,1
7.6,30.53,68.0,0.89,1009.0,516.8,2076.04,4.0,6.763999999999999,1
2.2,30.53,68.0,0.89,1009.0,149.60000000000002,2076.04,4.0,1.9580000000000002,1
0.0,30.53,68.0,0.89,1009.0,0.0,2076.04,4.0,0.0,0
7.8,30.53,68.0,0.89,1009.0,530.4,2076.04,4.0,6.942,1
38.4,30.53,68.0,0.89,1009.0,2611.2,2076.04,4.0,34.176,2
11.0,30.53,68.0,0.89,1009.0,748.0,2076.04,4.0,9.790000000000001,1
4.8,30.53,68.0,0.89,1009.0,326.4,2076.04,4.0,4.272,1
7.0,30.53,68.0,0.89,1009.0,476.0,2076.04,4.0,6.23,1
2.2,30.53,68.0,0.89,1009.0,149.60000000000002,2076.04,4.0,1.9580000000000002,1
2.7,30.53,68.0,0.89,1009.0,183.60000000000002,2076.04,4.0,2.403,1
3.2,30.53,68.0,0.89,1009.0,217.60000000000002,2076.04,4.0,2.8480000000000003,1
0.1,30.53,68.0,0.89,1009.0,6.800000000000001,2076.04,4.0,0.08900000000000001,0
2.4,30.53,68.0,0.89,1009.0,163.2,2076.04,4.0,2.136,1
16.0,30.53,68.0,0.89,1009.0,1088.0,2076.04,4.0,14.24,1
21.6,30.53,68.0,0.89,1009.0,1468.8000000000002,2076.04,4.0,19.224,2
9.7,30.53,68.0,0.89,1009.0,659.5999999999999,2076.04,4.0,8.633,1
0.4,30.53,68.0,0.89,1009.0,27.200000000000003,2076.04,4.0,0.35600000000000004,0
0.0,30.53,68.0,0.89,1009.0,0.0,2076.04,4.0,0.0,0
3.3,30.53,68.0,0.89,1009.0,224.39999999999998,2076.04,4.0,2.937,1
2.8,30.53,68.0,0.89,1009.0,190.39999999999998,2076.04,4.0,2.492,1
2.3,30.53,68.0,0.89,1009.0,156.39999999999998,2076.04,4.0,2.0469999999999997,1
1.2,30.53,68.0,0.89,1009.0,81.6,2076.04,4.0,1.068,0
0.2,33.32,52.0,1.5,1009.0,10.4,1732.64,4.0,0.30000000000000004,0
0.0,33.32,52.0,1.5,1009.0,0.0,1732.64,4.0,0.0,0
1.1,33.32,52.0,1.5,1009.0,57.2,1732.64,4.0,1.6500000000000001,0
1.0,33.32,52.0,1.5,1009.0,52.0,1732.64,4.0,1.5,0
1.9,33.32,52.0,1.5,1009.0,98.8,1732.64,4.0,2.8499999999999996,0
0.5,33.32,52.0,1.5,1009.0,26.0,1732.64,4.0,0.75,0
0.7,33.32,52.0,1.5,1009.0,36.4,1732.64,4.0,1.0499999999999998,0
4.0,33.32,52.0,1.5,1009.0,208.0,1732.64,4.0,6.0,1
0.9,33.32,52.0,1.5,1009.0,46.800000000000004,1732.64,4.0,1.35,0
0.0,33.32,52.0,1.5,1009.0,0.0,1732.64,4.0,0.0,0
0.0,33.32,52.0,1.5,1009.0,0.0,1732.64,4.0,0.0,0
0.0,33.32,52.0,1.5,1009.0,0.0,1732.64,4.0,0.0,0
0.0,33.32,52.0,1.5,1009.0,0.0,1732.64,4.0,0.0,0
0.3,33.32,52.0,1.5,1009.0,15.6,1732.64,4.0,0.44999999999999996,0
0.0,33.32,52.0,1.5,1009.0,0.0,1732.64,4.0,0.0,0
0.2,33.32,52.0,1.5,1009.0,10.4,1732.64,4.0,0.30000000000000004,0
2.0,33.32,52.0,1.5,1009.0,104.0,1732.64,4.0,3.0,1
2.4,33.32,52.0,1.5,1009.0,124.8,1732.64,4.0,3.5999999999999996,1
2.1,33.32,52.0,1.5,1009.0,109.2,1732.64,4.0,3.1500000000000004,1
0.7,33.32,52.0,1.5,1009.0,36.4,1732.64,4.0,1.0499999999999998,0
7.0,33.32,52.0,1.5,1009.0,364.0,1732.64,4.0,10.5,1
5.0,33.32,52.0,1.5,1009.0,260.0,1732.64,4.0,7.5,1
0.0,33.32,52.0,1.5,1009.0,0.0,1732.64,4.0,0.0,0
0.2,33.32,52.0,1.5,1009.0,10.4,1732.64,4.0,0.30000000000000004,0
42.4,33.32,52.0,1.5,1009.0,2204.7999999999997,1732.64,4.0,63.599999999999994,2
23.4,33.32,52.0,1.5,1009.0,1216.8,1732.64,4.0,35.099999999999994,2
30.9,33.32,52.0,1.5,1009.0,1606.8,1732.64,4.0,46.349999999999994,2
2.9,33.32,52.0,1.5,1009.0,150.79999999999998,1732.64,4.0,4.35,1
0.0,33.32,52.0,1.5,1009.0,0.0,1732.64,4.0,0.0,0
0.0,33.32,52.0,1.5,1009.0,0.0,1732.64,4.0,0.0,0
0.0,33.32,52.0,1.5,1009.0,0.0,1732.64,4.0,0.0,0
0.8,33.32,52.0,1.5,1009.0,41.6,1732.64,4.0,1.2000000000000002,0
0.1,33.32,52.0,1.5,1009.0,5.2,1732.64,4.0,0.15000000000000002,0
0.7,28.95,66.0,2.28,1010.0,46.199999999999996,1910.7,3.0,1.5959999999999999,0
2.3,28.95,66.0,2.28,1010.0,151.79999999999998,1910.7,3.0,5.243999999999999,1
0.3,28.95,66.0,2.28,1010.0,19.8,1910.7,3.0,0.6839999999999999,0
8.1,28.95,66.0,2.28,1010.0,534.6,1910.7,3.0,18.467999999999996,1
3.6,28.95,66.0,2.28,1010.0,237.6,1910.7,3.0,8.208,1
0.8,28.95,66.0,2.28,1010.0,52.800000000000004,1910.7,3.0,1.8239999999999998,0
13.7,28.95,66.0,2.28,1010.0,904.1999999999999,1910.7,3.0,31.235999999999997,1
11.6,28.95,66.0,2.28,1010.0,765.6,1910.7,3.0,26.447999999999997,1
9.2,28.95,66.0,2.28,1010.0,607.1999999999999,1910.7,3.0,20.975999999999996,1
4.9,28.95,66.0,2.28,1010.0,323.40000000000003,1910.7,3.0,11.172,1
1.5,28.95,66.0,2.28,1010.0,99.0,1910.7,3.0,3.42,0
0.3,28.95,66.0,2.28,1010.0,19.8,1910.7,3.0,0.6839999999999999,0
0.0,28.95,66.0,2.28,1010.0,0.0,1910.7,3.0,0.0,0
0.0,28.95,66.0,2.28,1010.0,0.0,1910.7,3.0,0.0,0
1.2,28.95,66.0,2.28,1010.0,79.2,1910.7,3.0,2.7359999999999998,0
2.0,28.95,66.0,2.28,1010.0,132.0,1910.7,3.0,4.56,1
4.3,28.95,66.0,2.28,1010.0,283.8,1910.7,3.0,9.803999999999998,1
11.2,28.95,66.0,2.28,1010.0,739.1999999999999,1910.7,3.0,25.535999999999998,1
9.0,28.95,66.0,2.28,1010.0,594.0,1910.7,3.0,20.52,1
2.4,28.95,66.0,2.28,1010.0,158.4,1910.7,3.0,5.4719999999999995,1
0.3,28.95,66.0,2.28,1010.0,19.8,1910.7,3.0,0.6839999999999999,0
0.0,28.95,66.0,2.28,1010.0,0.0,1910.7,3.0,0.0,0
0.0,28.95,66.0,2.28,1010.0,0.0,1910.7,3.0,0.0,0
0.4,28.95,66.0,2.28,1010.0,26.400000000000002,1910.7,3.0,0.9119999999999999,0
8.3,28.95,66.0,2.28,1010.0,547.8000000000001,1910.7,3.0,18.924,1
32.0,28.95,66.0,2.28,1010.0,2112.0,1910.7,3.0,72.96,2
11.1,28.95,66.0,2.28,1010.0,732.6,1910.7,3.0,25.307999999999996,1
0.7,28.95,66.0,2.28,1010.0,46.199999999999996,1910.7,3.0,1.5959999999999999,0
4.0,28.95,66.0,2.28,1010.0,264.0,1910.7,3.0,9.12,1
0.0,28.95,66.0,2.28,1010.0,0.0,1910.7,3.0,0.0,0
4.2,28.95,66.0,2.28,1010.0,277.2,1910.7,3.0,9.575999999999999,1
8.8,28.95,66.0,2.28,1010.0,580.8000000000001,1910.7,3.0,20.064,1
1.7,28.95,66.0,2.28,1010.0,112.2,1910.7,3.0,3.8759999999999994,0
11.3,33.68,53.0,1.67,1010.0,598.9000000000001,1785.04,3.0,18.871,1
20.2,33.68,53.0,1.67,1010.0,1070.6,1785.04,3.0,33.733999999999995,2
12.8,33.68,53.0,1.67,1010.0,678.4000000000001,1785.04,3.0,21.376,1
16.5,33.68,53.0,1.67,1010.0,874.5,1785.04,3.0,27.555,1
7.8,33.68,53.0,1.67,1010.0,413.4,1785.04,3.0,13.026,1
3.7,33.68,53.0,1.67,1010.0,196.10000000000002,1785.04,3.0,6.179,1
0.3,33.68,53.0,1.67,1010.0,15.899999999999999,1785.04,3.0,0.501,0
20.6,33.68,53.0,1.67,1010.0,1091.8000000000002,1785.04,3.0,34.402,2
42.6,33.68,53.0,1.67,1010.0,2257.8,1785.04,3.0,71.142,2
4.3,33.68,53.0,1.67,1010.0,227.89999999999998,1785.04,3.0,7.180999999999999,1
0.6,33.68,53.0,1.67,1010.0,31.799999999999997,1785.04,3.0,1.002,0
0.0,33.68,53.0,1.67,1010.0,0.0,1785.04,3.0,0.0,0
0.0,33.68,53.0,1.67,1010.0,0.0,1785.04,3.0,0.0,0
0.0,33.68,53.0,1.67,1010.0,0.0,1785.04,3.0,0.0,0
8.3,33.68,53.0,1.67,1010.0,439.90000000000003,1785.04,3.0,13.861,1
24.2,33.68,53.0,1.67,1010.0,1282.6,1785.04,3.0,40.413999999999994,2
37.2,33.68,53.0,1.67,1010.0,1971.6000000000001,1785.04,3.0,62.124,2
2.4,33.68,53.0,1.67,1010.0,127.19999999999999,1785.04,3.0,4.008,1
